"Tracking Number","Amount Receivables","Amount Received","Outstanding Amount","Deposit Date","Company Name","Order Number","City Name","Delivery Date","Reporting Days"
5005646686,444.00,286.00,158.00,"2018-07-26 00:00:00",TCS,399888162,karachi,"2018-07-04 00:00:00",+63
5005651806,444.00,265.00,179.00,"2018-07-26 00:00:00",TCS,359364492,karachi,"2018-07-12 00:00:00",+55
5005654008,348.75,170.00,178.75,"2018-07-26 00:00:00",TCS,375611492,karachi,"2018-07-14 00:00:00",+53
5005650278,328.00,170.00,158.00,"2018-07-26 00:00:00",TCS,376447362,karachi,"2018-07-13 00:00:00",+54
5005652167,223.17,65.00,158.17,"2018-07-26 00:00:00",TCS,379652492,karachi,"2018-07-12 00:00:00",+55
5005654381,598.00,440.00,158.00,"2018-07-26 00:00:00",TCS,393923492,karachi,"2018-07-14 00:00:00",+53
5005650977,389.80,232.00,157.80,"2018-07-26 00:00:00",TCS,387143362,karachi,"2018-07-11 00:00:00",+56
5005652558,1038.00,880.00,158.00,"2018-07-26 00:00:00",TCS,384979492,karachi,"2018-07-12 00:00:00",+55
5005651394,1144.00,965.00,179.00,"2018-07-26 00:00:00",TCS,338934492,karachi,"2018-07-12 00:00:00",+55
5005652890,867.50,473.00,394.50,"2018-07-26 00:00:00",TCS,326667492,karachi,"2018-07-11 00:00:00",+56
5005646101,2933.76,2776.00,157.76,"2018-07-30 00:00:00",TCS,383848162,karachi,"2018-07-04 00:00:00",+63
5005645887,383.05,240.00,143.05,"2018-07-30 00:00:00",TCS,396899162,karachi,"2018-07-04 00:00:00",+63
5005654429,348.00,190.00,158.00,"2018-07-26 00:00:00",TCS,372993492,karachi,"2018-07-14 00:00:00",+53
5005654941,351.00,172.00,179.00,"2018-07-26 00:00:00",TCS,331322292,karachi,"2018-07-17 00:00:00",+50
5005652932,698.50,519.00,179.50,"2018-07-26 00:00:00",TCS,327979492,karachi,"2018-07-14 00:00:00",+53
5005655408,310.74,153.00,157.74,"2018-07-26 00:00:00",TCS,395156292,karachi,"2018-07-16 00:00:00",+51
5005653309,319.00,161.00,158.00,"2018-07-26 00:00:00",TCS,395627492,karachi,"2018-07-14 00:00:00",+53
5004756265,229.00,70.00,159.00,"2018-07-30 00:00:00",TCS,384444162,karachi,"2018-07-03 00:00:00",+64
5005651449,748.75,591.00,157.75,"2018-07-26 00:00:00",TCS,375152492,karachi,"2018-07-11 00:00:00",+56
5005653700,1135.00,197.00,938.00,"2018-07-26 00:00:00",TCS,394175492,karachi,"2018-07-13 00:00:00",+54
5005648267,245.00,66.00,179.00,"2018-07-26 00:00:00",TCS,327774362,karachi,"2018-07-09 00:00:00",+58
5005651861,1144.00,965.00,179.00,"2018-07-26 00:00:00",TCS,323466492,karachi,"2018-07-11 00:00:00",+56
5005654088,730.66,573.00,157.66,"2018-07-26 00:00:00",TCS,382853492,karachi,"2018-07-16 00:00:00",+51
5005650426,944.00,786.00,158.00,"2018-07-26 00:00:00",TCS,376691362,karachi,"2018-07-10 00:00:00",+57
5005652227,549.00,391.00,158.00,"2018-07-26 00:00:00",TCS,388369492,karachi,"2018-07-12 00:00:00",+55
5005651038,278.90,121.00,157.90,"2018-07-26 00:00:00",TCS,395824492,karachi,"2018-07-12 00:00:00",+55
5005652616,365.33,207.00,158.33,"2018-07-26 00:00:00",TCS,394558492,karachi,"2018-07-12 00:00:00",+55
5005646250,562.82,296.00,266.82,"2018-07-30 00:00:00",TCS,351428162,karachi,"2018-07-03 00:00:00",+64
5005646584,789.00,646.00,143.00,"2018-07-30 00:00:00",TCS,376569162,karachi,"2018-07-04 00:00:00",+63
5005654501,224.34,45.00,179.34,"2018-07-26 00:00:00",TCS,319264292,karachi,"2018-07-16 00:00:00",+51
5005655030,1098.50,940.00,158.50,"2018-07-26 00:00:00",TCS,399932292,karachi,"2018-07-16 00:00:00",+51
5005652982,530.00,372.00,158.00,"2018-07-26 00:00:00",TCS,383587492,karachi,"2018-07-16 00:00:00",+51
5005655543,1594.00,893.00,701.00,"2018-07-26 00:00:00",TCS,392386292,karachi,"2018-07-17 00:00:00",+50
5005653373,228.00,70.00,158.00,"2018-07-26 00:00:00",TCS,392485492,karachi,"2018-07-13 00:00:00",+54
5005645373,444.00,286.00,158.00,"2018-07-30 00:00:00",TCS,348946162,karachi,"2018-07-04 00:00:00",+63
5004756333,1599.00,1440.00,159.00,"2018-07-26 00:00:00",TCS,361567492,karachi,"2018-07-13 00:00:00",+54
5005651519,481.80,324.00,157.80,"2018-07-26 00:00:00",TCS,332446492,karachi,"2018-07-11 00:00:00",+56
5005653757,191.00,33.00,158.00,"2018-07-26 00:00:00",TCS,382281492,karachi,"2018-07-14 00:00:00",+53
5005649046,955.20,668.00,287.20,"2018-07-26 00:00:00",TCS,381422362,karachi,"2018-07-10 00:00:00",+57
5005651928,340.00,182.00,158.00,"2018-07-26 00:00:00",TCS,391846492,karachi,"2018-07-12 00:00:00",+55
5005654141,1614.88,1457.00,157.88,"2018-07-26 00:00:00",TCS,333613492,karachi,"2018-07-14 00:00:00",+53
5005650560,384.50,205.00,179.50,"2018-07-26 00:00:00",TCS,397615362,karachi,"2018-07-11 00:00:00",+56
5005652286,348.00,190.00,158.00,"2018-07-26 00:00:00",TCS,379789492,karachi,"2018-07-16 00:00:00",+51
5005651097,981.00,823.00,158.00,"2018-07-26 00:00:00",TCS,373174492,karachi,"2018-07-11 00:00:00",+56
5005652685,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,375738492,karachi,"2018-07-12 00:00:00",+55
5005646434,334.66,177.00,157.66,"2018-07-30 00:00:00",TCS,355198162,karachi,"2018-07-03 00:00:00",+64
5005654599,1098.50,811.00,287.50,"2018-07-26 00:00:00",TCS,342584292,karachi,"2018-07-14 00:00:00",+53
5005655116,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,382154292,karachi,"2018-07-16 00:00:00",+51
5005653044,311.37,132.00,179.37,"2018-07-26 00:00:00",TCS,341638492,karachi,"2018-07-14 00:00:00",+53
5005655758,406.66,140.00,266.66,"2018-07-26 00:00:00",TCS,369419292,karachi,"2018-07-17 00:00:00",+50
5005653456,944.00,786.00,158.00,"2018-07-26 00:00:00",TCS,399185492,karachi,"2018-07-14 00:00:00",+53
5005645561,325.00,146.00,179.00,"2018-07-30 00:00:00",TCS,396666162,karachi,"2018-07-04 00:00:00",+63
5004756389,319.00,160.00,159.00,"2018-07-26 00:00:00",TCS,359831492,karachi,"2018-07-13 00:00:00",+54
5005651614,644.00,486.00,158.00,"2018-07-26 00:00:00",TCS,384876492,karachi,"2018-07-12 00:00:00",+55
5005653811,1247.00,1068.00,179.00,"2018-07-26 00:00:00",TCS,373491492,karachi,"2018-07-14 00:00:00",+53
5005649519,246.12,88.00,158.12,"2018-07-26 00:00:00",TCS,373562362,karachi,"2018-07-10 00:00:00",+57
5005652000,238.80,81.00,157.80,"2018-07-26 00:00:00",TCS,347376492,karachi,"2018-07-11 00:00:00",+56
5005654193,379.70,201.00,178.70,"2018-07-26 00:00:00",TCS,322483492,karachi,"2018-07-16 00:00:00",+51
5005650684,2485.33,2327.00,158.33,"2018-07-26 00:00:00",TCS,342795362,karachi,"2018-07-11 00:00:00",+56
5005652347,1277.00,1119.00,158.00,"2018-07-26 00:00:00",TCS,393592492,karachi,"2018-07-13 00:00:00",+54
5005651161,382.36,203.00,179.36,"2018-07-26 00:00:00",TCS,347542492,karachi,"2018-07-11 00:00:00",+56
5005652733,1294.00,1007.00,287.00,"2018-07-26 00:00:00",TCS,338718492,karachi,"2018-07-12 00:00:00",+55
5005646644,1644.00,1486.00,158.00,"2018-07-30 00:00:00",TCS,371258162,karachi,"2018-07-04 00:00:00",+63
5005654675,565.33,407.00,158.33,"2018-07-26 00:00:00",TCS,379254292,karachi,"2018-07-16 00:00:00",+51
5005655180,1148.50,536.00,612.50,"2018-07-26 00:00:00",TCS,377146292,karachi,"2018-07-16 00:00:00",+51
5005653104,1156.96,565.00,591.96,"2018-07-26 00:00:00",TCS,381117492,karachi,"2018-07-12 00:00:00",+55
5005655918,670.31,403.00,267.31,"2018-07-26 00:00:00",TCS,352239292,karachi,"2018-07-17 00:00:00",+50
5005653525,701.73,523.00,178.73,"2018-07-26 00:00:00",TCS,394255492,karachi,"2018-07-14 00:00:00",+53
5005645721,238.80,81.00,157.80,"2018-07-30 00:00:00",TCS,374136162,karachi,"2018-07-04 00:00:00",+63
5004756450,2082.99,1923.00,159.99,"2018-07-26 00:00:00",TCS,399236292,karachi,"2018-07-16 00:00:00",+51
5005651687,1499.00,1341.00,158.00,"2018-07-26 00:00:00",TCS,331553362,karachi,"2018-07-12 00:00:00",+55
5005653872,223.88,45.00,178.88,"2018-07-26 00:00:00",TCS,343485492,karachi,"2018-07-16 00:00:00",+51
5005649893,449.00,270.00,179.00,"2018-07-26 00:00:00",TCS,361377362,karachi,"2018-07-10 00:00:00",+57
5005652053,689.50,511.00,178.50,"2018-07-26 00:00:00",TCS,316164492,karachi,"2018-07-12 00:00:00",+55
5005654261,299.50,121.00,178.50,"2018-07-26 00:00:00",TCS,386923492,karachi,"2018-07-16 00:00:00",+51
5005650818,1444.00,1286.00,158.00,"2018-07-26 00:00:00",TCS,358893362,karachi,"2018-07-12 00:00:00",+55
5005652412,705.99,548.00,157.99,"2018-07-26 00:00:00",TCS,367829492,karachi,"2018-07-12 00:00:00",+55
5005651252,498.50,319.00,179.50,"2018-07-26 00:00:00",TCS,356672492,karachi,"2018-07-11 00:00:00",+56
5005652786,1999.90,1842.00,157.90,"2018-07-26 00:00:00",TCS,371779492,karachi,"2018-07-13 00:00:00",+54
5005644677,1343.00,1200.00,143.00,"2018-07-30 00:00:00",TCS,377184162,karachi,"2018-07-03 00:00:00",+64
5005654759,1245.00,761.00,484.00,"2018-07-26 00:00:00",TCS,396334292,karachi,"2018-07-17 00:00:00",+50
5005655235,235.00,56.00,179.00,"2018-07-26 00:00:00",TCS,384324292,karachi,"2018-07-16 00:00:00",+51
5005653159,1795.00,1637.00,158.00,"2018-07-26 00:00:00",TCS,388227492,karachi,"2018-07-12 00:00:00",+55
5005656130,200.00,21.00,179.00,"2018-07-26 00:00:00",TCS,339488292,karachi,"2018-07-17 00:00:00",+50
5005653582,648.00,490.00,158.00,"2018-07-26 00:00:00",TCS,383235492,karachi,"2018-07-14 00:00:00",+53
5005645831,1444.00,1265.00,179.00,"2018-07-30 00:00:00",TCS,327376162,karachi,"2018-07-04 00:00:00",+63
5004756589,1299.00,1032.00,267.00,"2018-07-26 00:00:00",TCS,372385292,karachi,"2018-07-17 00:00:00",+50
5005651743,344.00,186.00,158.00,"2018-07-26 00:00:00",TCS,378734492,karachi,"2018-07-11 00:00:00",+56
5005653944,329.03,171.00,158.03,"2018-07-26 00:00:00",TCS,384823492,karachi,"2018-07-14 00:00:00",+53
5005650127,1421.00,809.00,612.00,"2018-07-26 00:00:00",TCS,341465362,karachi,"2018-07-11 00:00:00",+56
5005652107,965.00,786.00,179.00,"2018-07-26 00:00:00",TCS,363629492,karachi,"2018-07-12 00:00:00",+55
5005654322,557.54,379.00,178.54,"2018-07-26 00:00:00",TCS,322483492,karachi,"2018-07-14 00:00:00",+53
5005650896,395.00,237.00,158.00,"2018-07-26 00:00:00",TCS,375453362,karachi,"2018-07-11 00:00:00",+56
5005652483,1115.84,504.00,611.84,"2018-07-26 00:00:00",TCS,343628492,karachi,"2018-07-11 00:00:00",+56
5005651319,438.75,281.00,157.75,"2018-07-26 00:00:00",TCS,386512492,karachi,"2018-07-11 00:00:00",+56
5005652842,534.00,355.00,179.00,"2018-07-26 00:00:00",TCS,388758492,karachi,"2018-07-12 00:00:00",+55
5005645589,340.00,197.00,143.00,"2018-07-30 00:00:00",TCS,387114162,karachi,"2018-07-04 00:00:00",+63
5005654869,285.00,127.00,158.00,"2018-07-26 00:00:00",TCS,398854292,karachi,"2018-07-16 00:00:00",+51
5005655319,720.21,562.00,158.21,"2018-07-26 00:00:00",TCS,379726292,karachi,"2018-07-16 00:00:00",+51
5005653240,315.33,157.00,158.33,"2018-07-26 00:00:00",TCS,393565492,karachi,"2018-07-13 00:00:00",+54
5004756183,249.00,90.00,159.00,"2018-07-30 00:00:00",TCS,399254162,karachi,"2018-07-03 00:00:00",+64
5005653649,2215.73,2037.00,178.73,"2018-07-26 00:00:00",TCS,366835492,karachi,"2018-07-14 00:00:00",+53
5005646728,1892.96,1518.00,374.96,"2018-07-26 00:00:00",TCS,367938162,karachi,"2018-07-03 00:00:00",+64
5005651809,275.00,96.00,179.00,"2018-07-26 00:00:00",TCS,342584492,karachi,"2018-07-12 00:00:00",+55
5005654019,165.33,7.00,158.33,"2018-07-26 00:00:00",TCS,375283492,karachi,"2018-07-14 00:00:00",+53
5005650303,347.75,169.00,178.75,"2018-07-26 00:00:00",TCS,381457362,karachi,"2018-07-11 00:00:00",+56
5005652171,2505.00,2347.00,158.00,"2018-07-26 00:00:00",TCS,339334492,karachi,"2018-07-11 00:00:00",+56
5005654388,1098.00,940.00,158.00,"2018-07-26 00:00:00",TCS,387653492,karachi,"2018-07-16 00:00:00",+51
5005650983,1930.66,1752.00,178.66,"2018-07-26 00:00:00",TCS,348924492,karachi,"2018-07-11 00:00:00",+56
5005652562,339.50,182.00,157.50,"2018-07-26 00:00:00",TCS,347139492,karachi,"2018-07-12 00:00:00",+55
5005651397,434.00,276.00,158.00,"2018-07-26 00:00:00",TCS,372634492,karachi,"2018-07-11 00:00:00",+56
5005652896,654.00,496.00,158.00,"2018-07-26 00:00:00",TCS,381647492,karachi,"2018-07-13 00:00:00",+54
5005646123,694.00,515.00,179.00,"2018-07-30 00:00:00",TCS,368766162,karachi,"2018-07-04 00:00:00",+63
5005645942,1639.75,1497.00,142.75,"2018-07-30 00:00:00",TCS,392196162,karachi,"2018-07-04 00:00:00",+63
5005654435,188.00,30.00,158.00,"2018-07-26 00:00:00",TCS,381343492,karachi,"2018-07-16 00:00:00",+51
5005654944,365.33,207.00,158.33,"2018-07-26 00:00:00",TCS,352452292,karachi,"2018-07-14 00:00:00",+53
5005652935,1310.68,1153.00,157.68,"2018-07-26 00:00:00",TCS,399568492,karachi,"2018-07-13 00:00:00",+54
5005655416,549.00,391.00,158.00,"2018-07-26 00:00:00",TCS,394726292,karachi,"2018-07-16 00:00:00",+51
5005653312,325.00,167.00,158.00,"2018-07-26 00:00:00",TCS,385225492,karachi,"2018-07-14 00:00:00",+53
5005643974,857.29,699.00,158.29,"2018-07-30 00:00:00",TCS,375335562,karachi,"2018-07-04 00:00:00",+63
5005651453,598.50,440.00,158.50,"2018-07-26 00:00:00",TCS,392882492,karachi,"2018-07-11 00:00:00",+56
5005653705,230.35,72.00,158.35,"2018-07-26 00:00:00",TCS,388715492,karachi,"2018-07-16 00:00:00",+51
5005648406,697.50,540.00,157.50,"2018-07-26 00:00:00",TCS,353154362,karachi,"2018-07-09 00:00:00",+58
5005651874,864.31,685.00,179.31,"2018-07-26 00:00:00",TCS,344616492,karachi,"2018-07-11 00:00:00",+56
5005654093,565.33,407.00,158.33,"2018-07-26 00:00:00",TCS,389955492,karachi,"2018-07-17 00:00:00",+50
5005650430,598.00,440.00,158.00,"2018-07-26 00:00:00",TCS,371235362,karachi,"2018-07-13 00:00:00",+54
5005652230,1259.50,322.00,937.50,"2018-07-26 00:00:00",TCS,386599492,karachi,"2018-07-13 00:00:00",+54
5005651043,524.00,366.00,158.00,"2018-07-26 00:00:00",TCS,392124492,karachi,"2018-07-11 00:00:00",+56
5005652621,327.43,169.00,158.43,"2018-07-26 00:00:00",TCS,394988492,karachi,"2018-07-16 00:00:00",+51
5005646263,308.12,150.00,158.12,"2018-07-30 00:00:00",TCS,343228162,karachi,"2018-07-03 00:00:00",+64
5005646606,916.00,773.00,143.00,"2018-07-30 00:00:00",TCS,376788162,karachi,"2018-07-04 00:00:00",+63
5005654513,2799.50,2621.00,178.50,"2018-07-26 00:00:00",TCS,377713492,karachi,"2018-07-14 00:00:00",+53
5005655037,1795.00,1616.00,179.00,"2018-07-26 00:00:00",TCS,398842292,karachi,"2018-07-16 00:00:00",+51
5005652986,1338.00,963.00,375.00,"2018-07-26 00:00:00",TCS,323516492,karachi,"2018-07-13 00:00:00",+54
5005655600,1229.00,637.00,592.00,"2018-07-26 00:00:00",TCS,395569292,karachi,"2018-07-17 00:00:00",+50
5005653384,565.33,407.00,158.33,"2018-07-26 00:00:00",TCS,393565492,karachi,"2018-07-14 00:00:00",+53
5005645406,226.33,47.00,179.33,"2018-07-30 00:00:00",TCS,392696162,karachi,"2018-07-04 00:00:00",+63
5004756340,2598.00,2331.00,267.00,"2018-07-26 00:00:00",TCS,361417492,karachi,"2018-07-12 00:00:00",+55
5005651536,880.00,288.00,592.00,"2018-07-26 00:00:00",TCS,382212492,karachi,"2018-07-11 00:00:00",+56
5005653763,794.00,93.00,701.00,"2018-07-26 00:00:00",TCS,365981492,karachi,"2018-07-12 00:00:00",+55
5005649074,215.20,36.00,179.20,"2018-07-26 00:00:00",TCS,379246362,karachi,"2018-07-11 00:00:00",+56
5005651947,1049.50,458.00,591.50,"2018-07-26 00:00:00",TCS,366992492,karachi,"2018-07-12 00:00:00",+55
5005654144,1145.30,987.00,158.30,"2018-07-26 00:00:00",TCS,381713492,karachi,"2018-07-14 00:00:00",+53
5005650567,564.34,406.00,158.34,"2018-07-26 00:00:00",TCS,332771362,karachi,"2018-07-11 00:00:00",+56
5005652290,172.83,15.00,157.83,"2018-07-26 00:00:00",TCS,345599492,karachi,"2018-07-12 00:00:00",+55
5005651101,249.50,71.00,178.50,"2018-07-26 00:00:00",TCS,349213362,karachi,"2018-07-13 00:00:00",+54
5005652689,348.50,81.00,267.50,"2018-07-26 00:00:00",TCS,349338492,karachi,"2018-07-13 00:00:00",+54
5005646464,325.99,147.00,178.99,"2018-07-30 00:00:00",TCS,356988162,karachi,"2018-07-03 00:00:00",+64
5005654608,206.33,48.00,158.33,"2018-07-26 00:00:00",TCS,397623492,karachi,"2018-07-16 00:00:00",+51
5005655124,498.00,340.00,158.00,"2018-07-26 00:00:00",TCS,371732292,karachi,"2018-07-17 00:00:00",+50
5005653047,445.00,287.00,158.00,"2018-07-26 00:00:00",TCS,371438492,karachi,"2018-07-14 00:00:00",+53
5005655761,406.66,140.00,266.66,"2018-07-26 00:00:00",TCS,396219292,karachi,"2018-07-17 00:00:00",+50
5005653462,1999.00,1298.00,701.00,"2018-07-26 00:00:00",TCS,384437492,karachi,"2018-07-16 00:00:00",+51
5005645577,448.00,290.00,158.00,"2018-07-30 00:00:00",TCS,389616162,karachi,"2018-07-04 00:00:00",+63
5004756393,1699.00,1540.00,159.00,"2018-07-26 00:00:00",TCS,352293492,karachi,"2018-07-13 00:00:00",+54
5005651627,898.00,740.00,158.00,"2018-07-26 00:00:00",TCS,384576492,karachi,"2018-07-13 00:00:00",+54
5005653814,446.57,289.00,157.57,"2018-07-26 00:00:00",TCS,379671492,karachi,"2018-07-14 00:00:00",+53
5005649556,360.99,182.00,178.99,"2018-07-26 00:00:00",TCS,331368362,karachi,"2018-07-11 00:00:00",+56
5005652004,391.33,233.00,158.33,"2018-07-26 00:00:00",TCS,375156492,karachi,"2018-07-11 00:00:00",+56
5005654198,366.33,187.00,179.33,"2018-07-26 00:00:00",TCS,362391492,karachi,"2018-07-16 00:00:00",+51
5005650689,1857.99,1374.00,483.99,"2018-07-26 00:00:00",TCS,344951362,karachi,"2018-07-10 00:00:00",+57
5005652351,1534.00,1355.00,179.00,"2018-07-26 00:00:00",TCS,332769492,karachi,"2018-07-13 00:00:00",+54
5005651168,1290.40,1132.00,158.40,"2018-07-26 00:00:00",TCS,373414492,karachi,"2018-07-11 00:00:00",+56
5005652736,1379.00,1221.00,158.00,"2018-07-26 00:00:00",TCS,394678492,karachi,"2018-07-12 00:00:00",+55
5005646662,795.00,637.00,158.00,"2018-07-30 00:00:00",TCS,392949162,karachi,"2018-07-04 00:00:00",+63
5005654680,633.17,454.00,179.17,"2018-07-26 00:00:00",TCS,379463492,karachi,"2018-07-16 00:00:00",+51
5005655185,215.33,57.00,158.33,"2018-07-26 00:00:00",TCS,381226292,karachi,"2018-07-16 00:00:00",+51
5005653110,1594.00,1415.00,179.00,"2018-07-26 00:00:00",TCS,341277492,karachi,"2018-07-14 00:00:00",+53
5005655924,1070.51,913.00,157.51,"2018-07-26 00:00:00",TCS,371416292,karachi,"2018-07-17 00:00:00",+50
5005653533,300.86,143.00,157.86,"2018-07-26 00:00:00",TCS,371985492,karachi,"2018-07-13 00:00:00",+54
5005645725,594.00,327.00,267.00,"2018-07-30 00:00:00",TCS,395452162,karachi,"2018-07-04 00:00:00",+63
5004756459,1197.77,930.00,267.77,"2018-07-26 00:00:00",TCS,345529292,karachi,"2018-07-16 00:00:00",+51
5005651694,995.00,837.00,158.00,"2018-07-26 00:00:00",TCS,392272492,karachi,"2018-07-16 00:00:00",+51
5005653877,248.75,70.00,178.75,"2018-07-26 00:00:00",TCS,331455492,karachi,"2018-07-14 00:00:00",+53
5005649908,1489.32,1310.00,179.32,"2018-07-26 00:00:00",TCS,395999362,karachi,"2018-07-13 00:00:00",+54
5005652057,255.31,76.00,179.31,"2018-07-26 00:00:00",TCS,344616492,karachi,"2018-07-12 00:00:00",+55
5005654268,1918.90,1652.00,266.90,"2018-07-26 00:00:00",TCS,387773492,karachi,"2018-07-16 00:00:00",+51
5005650825,998.00,840.00,158.00,"2018-07-26 00:00:00",TCS,399673362,karachi,"2018-07-11 00:00:00",+56
5005652418,389.00,231.00,158.00,"2018-07-26 00:00:00",TCS,375569492,karachi,"2018-07-13 00:00:00",+54
5005651255,250.16,71.00,179.16,"2018-07-26 00:00:00",TCS,368814492,karachi,"2018-07-11 00:00:00",+56
5005652793,2627.16,1906.00,721.16,"2018-07-26 00:00:00",TCS,353147492,karachi,"2018-07-13 00:00:00",+54
5005644831,1221.50,1039.00,182.50,"2018-07-30 00:00:00",TCS,371842162,karachi,"2018-07-04 00:00:00",+63
5005654768,815.33,636.00,179.33,"2018-07-26 00:00:00",TCS,369242292,karachi,"2018-07-16 00:00:00",+51
5005655238,690.00,423.00,267.00,"2018-07-26 00:00:00",TCS,388926292,karachi,"2018-07-16 00:00:00",+51
5005653167,449.00,291.00,158.00,"2018-07-26 00:00:00",TCS,387747492,karachi,"2018-07-14 00:00:00",+53
5005656203,291.00,112.00,179.00,"2018-07-26 00:00:00",TCS,341718292,karachi,"2018-07-17 00:00:00",+50
5005653588,514.41,356.00,158.41,"2018-07-26 00:00:00",TCS,384675492,karachi,"2018-07-14 00:00:00",+53
5005645844,436.00,278.00,158.00,"2018-07-30 00:00:00",TCS,397679162,karachi,"2018-07-04 00:00:00",+63
5004756602,229.00,70.00,159.00,"2018-07-26 00:00:00",TCS,398235292,karachi,"2018-07-17 00:00:00",+50
5005651748,298.00,140.00,158.00,"2018-07-26 00:00:00",TCS,385872492,karachi,"2018-07-11 00:00:00",+56
5005653950,510.00,352.00,158.00,"2018-07-26 00:00:00",TCS,356123492,karachi,"2018-07-16 00:00:00",+51
5005650140,750.00,571.00,179.00,"2018-07-26 00:00:00",TCS,387865362,karachi,"2018-07-10 00:00:00",+57
5005652115,1655.84,1498.00,157.84,"2018-07-26 00:00:00",TCS,375856492,karachi,"2018-07-12 00:00:00",+55
5005654325,576.71,419.00,157.71,"2018-07-26 00:00:00",TCS,379833492,karachi,"2018-07-14 00:00:00",+53
5005650907,544.00,386.00,158.00,"2018-07-26 00:00:00",TCS,399133362,karachi,"2018-07-11 00:00:00",+56
5005652497,898.50,740.00,158.50,"2018-07-26 00:00:00",TCS,394628492,karachi,"2018-07-12 00:00:00",+55
5005651325,469.90,291.00,178.90,"2018-07-26 00:00:00",TCS,369114492,karachi,"2018-07-12 00:00:00",+55
5005652845,441.00,283.00,158.00,"2018-07-26 00:00:00",TCS,388139492,karachi,"2018-07-13 00:00:00",+54
5005645984,833.32,566.00,267.32,"2018-07-30 00:00:00",TCS,376616162,karachi,"2018-07-04 00:00:00",+63
5005645601,449.50,267.00,182.50,"2018-07-30 00:00:00",TCS,392196162,karachi,"2018-07-04 00:00:00",+63
5005654875,289.00,131.00,158.00,"2018-07-26 00:00:00",TCS,371273492,karachi,"2018-07-16 00:00:00",+51
5005655328,207.09,28.00,179.09,"2018-07-26 00:00:00",TCS,395286292,karachi,"2018-07-16 00:00:00",+51
5005653243,392.66,214.00,178.66,"2018-07-26 00:00:00",TCS,382795492,karachi,"2018-07-12 00:00:00",+55
5004756195,375.33,88.00,287.33,"2018-07-30 00:00:00",TCS,356554162,karachi,"2018-07-03 00:00:00",+64
5005653652,744.00,565.00,179.00,"2018-07-26 00:00:00",TCS,332515492,karachi,"2018-07-16 00:00:00",+51
5005647035,831.66,674.00,157.66,"2018-07-26 00:00:00",TCS,353925162,karachi,"2018-07-04 00:00:00",+63
5005651812,999.00,820.00,179.00,"2018-07-26 00:00:00",TCS,373234492,karachi,"2018-07-15 00:00:00",+52
5005654023,660.88,482.00,178.88,"2018-07-26 00:00:00",TCS,381483492,karachi,"2018-07-16 00:00:00",+51
5005650312,1289.00,697.00,592.00,"2018-07-26 00:00:00",TCS,385415362,karachi,"2018-07-11 00:00:00",+56
5005652183,794.00,636.00,158.00,"2018-07-26 00:00:00",TCS,383869492,karachi,"2018-07-12 00:00:00",+55
